Sample	Tax.ID	Genome.Size	Bin.Size	Hits.per.Bin	Obs.CV	Sim.CV	Total.Hits	Delta.CV
GU73	2787	227781	1000	0.0305676855895196	7.11542350817436	5.6312085518619	7	1.48421495631246
GU73	2839	119704	1000	0.140495867768595	3.35182299896315	2.63574778949286	17	0.716075209470284
GU73	2850	194725	1000	0.102040816326531	3.84126047688543	3.12652024877169	20	0.714740228113738
GU73	4770	46930	1000	0.125	3.54904841906265	2.89520676674779	6	0.65384165231485
GU73	5851	34593539	1000	0.000144529556294262	83.1757174713546	83.1745151886919	5	0.00120228266276001
GU73	5932	59512964	1000	0.00011761938367443	104.548201882651	92.2008675967701	7	12.3473342858804
GU73	10629	5153	1000	21.1428571428571	0.615730506381584	NA	148	NA
GU73	31964	3403786	1000	0.00323054331864905	17.5680419105511	17.5654543750365	11	0.00258753551452884
GU73	35128	172641	1000	0.103448275862069	3.45797784694765	3.12014193159064	18	0.337835915357014
GU73	52970	183917	1000	0.0702702702702703	5.14880200422622	3.78527366293333	13	1.36352834129289
GU73	55529	1128485	1000	0.0150442477876106	10.2305208505118	8.09133819951869	17	2.13918265099312
GU73	62928	4376040	1000	0.00274097761534947	20.609121884646	19.0744101837358	12	1.53471170091015
GU73	62977	3598621	1000	0.00138888888888889	26.8179003226582	26.8141712095349	5	0.00372911312328839
GU73	63186	5521712	1000	0.00108636610537751	30.3260039529636	30.323255911283	6	0.00274804168054033
GU73	69328	5966222	1000	0.00150804289544236	28.4535550229162	25.731516902792	9	2.72203812012419
GU73	76114	4727255	1000	0.00105730598435187	30.7408495457634	30.7375963725121	5	0.00325317325133767
GU73	76869	6078430	1000	0.00394736842105263	16.5375157220779	15.8849984469893	24	0.652517275088572
GU73	78245	5625098	1000	0.00159943131331082	27.6278146564018	24.9844364394623	9	2.64337821693947
GU73	85643	4574586	1000	0.00305944055944056	18.0534863243125	18.0515079659938	14	0.00197835831874471
GU73	94122	5251146	1000	0.000951837045497811	32.4006149274528	32.3975284188172	5	0.00308650863559023
GU73	96563	4547930	1000	0.00197845680369312	22.4623097679079	22.4598363519273	9	0.00247341598057815
GU73	100226	9054847	1000	0.000552120141342756	42.5487944794094	42.5464441715317	5	0.00235030787771962
GU73	101510	9702737	1000	0.00422506183017312	31.2201204606513	15.3519648993761	41	15.8681555612752
GU73	114615	7456587	1000	0.00201126307320998	25.0773002600581	22.2755443215463	15	2.80175593851181
GU73	126793	39416871	1000	0.000152214724237658	168.725450868358	81.0473111554273	6	87.6781397129305
GU73	137722	7599738	1000	0.00105249309301408	34.4501435262651	30.8078705017609	8	3.64227302450415
GU73	155864	5620522	1000	0.00124510850231234	28.3246458370855	28.3221239427119	7	0.00252189437360428
GU73	158878	2903636	1000	0.00206540447504303	31.1073373514715	21.9810459170464	6	9.12629143442511
GU73	159087	4501104	1000	0.00155451920941594	25.3461709344232	25.3433526561077	7	0.00281827831547332
GU73	160488	6181863	1000	0.00161733786187935	24.847532159473	24.8455198052384	10	0.00201235423464396
GU73	160619	140426	1000	0.140845070422535	3.0005673222441	2.68243179291503	20	0.318135529329069
GU73	164756	5920523	1000	0.00422154677473826	28.3642002192676	15.3583800525263	25	13.0058201667413
GU73	171101	2038615	1000	0.00343137254901961	17.046143499258	17.041952671222	7	0.00419082803599835
GU73	176279	2643840	1000	0.0302457466918715	5.87837153193261	5.7348660829861	80	0.143505448946506
GU73	176280	2564615	1000	0.0300077942322681	5.98338794440135	5.76106470092408	77	0.22232324347727
GU73	176299	5674258	1000	0.00140944326990839	26.6200083736835	26.6176604116103	8	0.00234796207320542
GU73	179408	8272254	1000	0.00290065264684554	18.5416167263805	18.5404930934246	24	0.00112363295597007
GU73	189423	2240045	1000	0.00223015165031222	21.1565508298614	21.1518236295867	5	0.00472720027472207
GU73	190485	5076188	1000	0.00177235131941709	23.7346404702454	23.7322996590345	9	0.00234081121093155
GU73	190650	4016947	1000	0.00149328023892484	25.8618082484901	25.8585857920217	6	0.0032224564683716
GU73	195103	3256683	1000	0.00644567219152855	14.6051487755384	12.4154164103571	21	2.18973236518125
GU73	196162	5293685	1000	0.000944287063267233	32.5299838439175	32.5269096112278	5	0.00307423268969842
GU73	196164	3219505	1000	0.00776156473144986	12.6020198716206	11.3066220318332	25	1.29539783978739
GU73	198215	4599354	1000	0.00108672027820039	30.3216065881568	30.3183084298768	5	0.0032981582799998
GU73	199310	5231428	1000	0.00152875979361743	25.5587525665855	25.5563071027089	8	0.00244546387659028
GU73	203120	2075763	1000	0.0207029369282619	6.87932488708034	6.95903015861378	43	-0.079705271533439
GU73	203275	3405521	1000	0.00733783387144115	12.9628901469929	11.6309809587014	25	1.33190918829156
GU73	204773	3424307	1000	0.00291885580852306	18.4851220506189	18.482416972613	10	0.00270507800591702
GU73	205913	2389526	1000	0.00501882057716437	15.2169372024816	14.0801142146261	12	1.13682298785546
GU73	205922	6438405	1000	0.00372670807453416	16.3516008747574	16.3503267391689	24	0.00127413558847067
GU73	208596	2685399	1000	0.00483810941570525	15.4136154876277	14.3419651339006	13	1.07165035372714
GU73	208963	6537648	1000	0.00489371463526533	14.2609555019212	14.2598598101492	32	0.00109569177194757
GU73	208964	6264404	1000	0.00590488349824449	12.9760634660682	12.9750220047447	37	0.00104146132347438
GU73	216432	2952962	1000	0.0016926201760325	28.7471695333672	24.2857927397334	5	4.46137679363376
GU73	216591	8055782	1000	0.000992925406478838	31.7214421391163	31.7194718015893	8	0.00197033752698772
GU73	216595	6722539	1000	0.0105591909577632	10.2171742211335	9.74898510005059	71	0.468189121082871
GU73	220341	5133713	1000	0.0247322297955209	69.9726769053018	6.35442468201276	127	63.6182522232891
GU73	220664	7074893	1000	0.00141322781232335	29.1245579471753	26.581946369172	10	2.54261157800333
GU73	223283	6538260	1000	0.00137614678899083	29.7873096881336	26.9381983567825	9	2.84911133135119
GU73	224911	9105828	1000	0.00120786208411112	28.7576059533078	28.7560253001671	11	0.00158065314069944
GU73	226185	3359974	1000	0.0839036001190122	8.62186250376339	3.44920200952277	282	5.17266049424062
GU73	226186	6293399	1000	0.00460683081810961	16.6130642208277	14.6992793051245	29	1.91378491570316
GU73	231023	6304310	1000	0.00158579130986362	25.0938210971575	25.0918284952194	10	0.00199260193811313
GU73	232721	4585154	1000	0.0246348375844779	7.24821574878681	6.37788355399982	113	0.870332194786995
GU73	234621	6895538	1000	0.0168189067710599	7.90989530402711	7.71244913740077	116	0.197446166626336
GU73	235909	3592666	1000	0.00166944908180301	28.2469232380908	24.4540337777425	6	3.79288946034829
GU73	243243	5475491	1000	0.000912908526565638	49.08482349704	33.0817147965652	5	16.0031087004749
GU73	243272	820453	1000	0.0413625304136253	11.4638297779672	4.88434007274859	34	6.57948970521859
GU73	246196	13976417	1000	0.000643868936900844	39.3982507051478	39.3968405777674	9	0.00141012738043855
GU73	246198	2699437	1000	0.0133283968900407	10.3640351570748	8.60391873288329	36	1.76011642419152
GU73	257309	2488635	1000	0.00240963855421687	26.2858165990488	20.3469817186469	6	5.93883488040189
GU73	257310	5339179	1000	0.00131061598951507	27.6069320394211	27.6043445757419	7	0.00258746367915208
GU73	261292	3783444	1000	0.00158520475561427	25.0997964090247	25.0964761082031	6	0.00332030082161694
GU73	262728	1932306	1000	0.00258531540847983	26.3742235697742	19.6417816381642	5	6.73244193160997
GU73	264198	7255290	1000	0.00165357585779248	26.5450327645453	24.5713221795319	12	1.9737105850134
GU73	264730	6112448	1000	0.000817795224075891	34.9571147140515	34.9542539486963	5	0.00286076535529389
GU73	266264	6913352	1000	0.00332610267534346	17.3117160855958	17.310460292765	23	0.00125579283077926
