Sample	Tax.ID	Genome.Size	Bin.Size	Hits.per.Bin	Obs.CV	Sim.CV	Total.Hits	Delta.CV
GU82	10629	5153	1000	9.14285714285714	0.695853604994135	0.17817416127495	64	0.517679443719185
GU82	10632	5130	1000	0.714285714285714	2.09443707632067	1.22474487139159	5	0.869692204929079
GU82	51369	43411	1000	0.155555555555556	2.72588090644859	2.54570621931101	7	0.180174687137582
GU82	60481	4799109	1000	0.00166631951676734	38.7249900809649	24.4770263240931	8	14.2479637568718
GU82	146269	36466	1000	0.210526315789474	3.6889169288706	2.21676848137102	8	1.47214844749958
GU82	155864	5620522	1000	0.00889363215937389	11.7664874328637	10.5565063170907	50	1.20998111577298
GU82	164756	5920523	1000	0.00135089496791624	33.3100940073209	27.1891495305746	8	6.12094447674632
GU82	176279	2643840	1000	0.0113421550094518	9.94784580063893	9.33628946212953	30	0.611556338509399
GU82	176280	2564615	1000	0.0116913484021824	9.50109125887013	9.19418056806873	30	0.306910690801395
GU82	176299	5674258	1000	0.00229034531360113	20.873239926652	20.8713972203586	13	0.00184270629348404
GU82	195103	3256683	1000	0.00184162062615101	23.2844671574741	23.280887956911	6	0.00357920056312366
GU82	198214	4828820	1000	0.00124223602484472	28.3578295025934	28.3548907138742	6	0.00293878871924491
GU82	198215	4599354	1000	0.00760704194740274	11.7472964059085	11.4217744519448	35	0.325521953963614
GU82	199310	5231428	1000	0.0324861456143703	6.37608670501696	5.53913067532755	170	0.836956029689413
GU82	205913	2389526	1000	5.30531158511083	0.88531730432611	0.434027995872137	12685	0.451289308453973
GU82	206672	2260266	1000	0.404067197170645	2.87848074478855	1.57377015631797	914	1.30471058847059
GU82	208964	6264404	1000	0.000957548675390999	32.3032485515915	32.3006687283406	6	0.00257982325095441
GU82	209261	4791961	1000	0.00271228875443355	23.1941852407288	19.1752996071342	13	4.01888563359459
GU82	216592	5355323	1000	0.00298674631323502	19.3838644604553	18.270531599545	16	1.11333286091034
GU82	216599	5220473	1000	0.00402144772117962	15.7389359011584	15.7374230488415	21	0.00151285231687126
GU82	220341	5133713	1000	0.00642648490749757	13.8696144048054	12.4340609493354	33	1.43555345547005
GU82	220668	3348624	1000	0.00208955223880597	50.2926124361204	21.8534018531451	7	28.4392105829753
GU82	226185	3359974	1000	0.0199345432906873	7.11875657323584	7.06364180902134	67	0.0551147642145073
GU82	232721	4585154	1000	0.00305210377152823	19.326934883482	18.0732579968057	14	1.25367688667632
GU82	234621	6895538	1000	0.000869943453675511	39.1393507368491	33.8895246225065	6	5.2498261143426
GU82	246198	2699437	1000	0.00185116623472788	23.2249801658409	23.2206740555464	5	0.00430611029455008
GU82	257314	1992676	1000	0.00601805416248746	13.8909279876844	12.8517005292155	12	1.03922745846895
GU82	266779	4935185	1000	0.00141786510026332	36.1812310985832	26.5383786354634	7	9.64285246311982
GU82	267747	2560265	1000	0.00429352068696331	15.231534559099	15.2285500227518	11	0.00298453634712814
GU82	272620	5694894	1000	0.00403792134831461	26.0282643438254	15.7051585768939	23	10.3231057669316
GU82	272621	1993560	1000	0.364411027568922	4.39813749114196	1.65502618954845	727	2.74311130159351
GU82	278197	1832387	1000	0.00327153762268266	20.168722157296	17.4546902519178	6	2.71403190537828
GU82	279281	39166	1000	0.146341463414634	3.91382875909966	2.64176974174909	6	1.27205901735057
GU82	290338	4735357	1000	0.0101329955668144	11.4285128440976	9.88368823904404	48	1.54482460505351
GU82	300267	4560911	1000	0.00942569048662867	11.1740158141525	10.2514783839955	43	0.922537430156934
GU82	300268	4646520	1000	0.00408777969018933	19.2993568819161	15.6086954943973	19	3.69066138751882
GU82	300269	5055316	1000	0.00375716828158988	17.9235783944465	16.2836638176023	19	1.63991457684411
GU82	316385	4686137	1000	0.00789249146757679	12.9163097662063	11.2117124057252	37	1.70459736048108
GU82	316401	5325888	1000	0.00131406044678055	37.5839178700596	27.5680945847588	7	10.0158232853009
GU82	321956	1856951	1000	0.0193756727664155	13.40655156864	7.21502731637049	36	6.19152425226953
GU82	321967	2924325	1000	0.0228981544771018	9.80578291285517	6.63136005272138	67	3.17442286013379
GU82	322159	1864178	1000	0.0107181136120043	14.6186362383489	9.60726237506542	20	5.01137386328352
GU82	324831	1894360	1000	0.0437763713080169	9.19991770681396	4.78996217607913	83	4.40995553073483
GU82	326425	2225962	1000	0.408621463852717	3.61759482519981	1.56344843795773	910	2.05414638724209
GU82	326426	2422684	1000	0.311468646864686	4.25202007786463	1.79313782909596	755	2.45888224876867
GU82	331111	5249288	1000	0.0217101504475338	7.00794051339914	6.77268849831244	114	0.235252015086704
GU82	331112	4643538	1000	0.00925726587728741	10.5863931857082	10.3451943164329	43	0.241198869275301
GU82	334390	2098685	1000	0.00523809523809524	23.9165142425618	13.7807350165359	11	10.1357792260259
GU82	334413	1986740	1000	0.00251509054325956	19.9198292508493	19.9148084896707	5	0.00502076117850692
GU82	344609	4874659	1000	0.0391714520098441	5.49077779426247	5.04571247570295	191	0.445065318559521
GU82	358220	5196935	1000	0.0015390534821085	25.4730216431745	25.4705679481481	8	0.00245369502631831
GU82	360102	4879836	1000	0.00614628149969269	13.5436669308731	12.7161236967862	30	0.827543234086894
GU82	362663	4938920	1000	0.332591093117409	1.87394462847669	1.73386443909822	1643	0.140080189378474
GU82	362948	2133977	1000	0.0154566744730679	28.5130531569609	8.10475450673532	33	20.4082986502256
GU82	364106	5179971	1000	0.00173711638679792	26.5090216384579	23.9722025486471	9	2.53681908981081
GU82	365044	5366143	1000	0.00130402384500745	27.6767021209872	27.6741211806489	7	0.00258094033834055
GU82	367928	2089645	1000	0.062649450023912	7.76642823144713	3.99200771675202	131	3.77442051469511
GU82	373384	4574284	1000	0.137674825174825	2.83968893577536	2.69501994851085	630	0.144668987264518
GU82	376686	6096872	1000	0.0055755985569039	15.8822390592671	13.3548785827218	34	2.52736047654536
GU82	382245	5040536	1000	0.00158667195557319	28.0529603183424	25.0848525287451	8	2.96810778959735
GU82	384676	5888780	1000	0.00135823429541596	35.8839256121374	27.1154909856463	8	8.76843462649112
GU82	386043	2814130	1000	0.00248579545454545	20.0356748560493	20.0321094667103	7	0.00356538933903394
GU82	386585	5594477	1000	0.0110793423874196	10.3318170142449	9.52476433364899	62	0.807052680595941
GU82	387344	2340228	1000	0.0111016225448335	32.7635839224681	9.43803539742518	26	23.3255485250429
GU82	390333	1864998	1000	0.0584137191854234	10.3874280656509	4.13050598445137	109	6.25692208119949
GU82	391735	5597943	1000	0.0017860332202179	23.6431774351143	23.6410625649435	10	0.00211487017078937
GU82	391904	5661706	1000	1.50450291365001	1.68883538887838	0.814669665787397	8520	0.874165723090986
GU82	398578	6767514	1000	0.000886393854335943	33.5757830914617	33.5733010518779	6	0.00248203958383186
GU82	400756	116470	1000	0.0423728813559322	4.77421851125002	4.75322032397782	5	0.0209981872721992
GU82	401473	2636367	1000	0.010235026535254	10.5461124300475	9.83378555753085	27	0.712326872516693
GU82	402612	2860382	1000	0.00209643605870021	25.203609867775	21.8174175516881	6	3.38619231608687
GU82	405566	2080931	1000	0.456292026897214	3.36449160267503	1.4767721577844	950	1.88771944489064
GU82	405955	5497653	1000	0.244044371703946	2.17040289496316	2.02547750263813	1342	0.144925392325034
GU82	409438	5155626	1000	0.00329649020748497	19.3339749743931	17.3882937231062	17	1.94568125128684
GU82	423368	5007719	1000	0.00539029746456378	31.7686441977704	13.5837522870221	27	18.1848919107483
