Sample	Tax.ID	Genome.Size	Bin.Size	Hits.per.Bin	Obs.CV	Sim.CV	Total.Hits	Delta.CV
GU5	10629	5153	1000	9.14285714285714	0.610375780769519	0.17817416127495	64	0.432201619494569
GU5	10678	94800	1000	0.302083333333333	9.46257479083758	1.81387584516221	29	7.64869894567537
GU5	10679	33593	1000	18.4571428571429	1.47157732076634	0.213250987657289	646	1.25832633310905
GU5	10680	11624	1000	79.9230769230769	1.00631090334337	0.0183853352335371	1039	0.987925568109836
GU5	10710	48502	1000	2.9	6.92262839230123	0.581685559822498	145	6.34094283247873
GU5	10742	40751	1000	2.42857142857143	4.27255252026232	0.598663241047864	102	3.67388927921445
GU5	10754	41724	1000	1.37209302325581	4.76330781918218	0.818200549449662	59	3.94510726973252
GU5	10761	39043	1000	1.65853658536585	4.93272539721102	0.742478264209847	68	4.19024713300118
GU5	10868	8454	1000	0.7	3.16227766016838	1.19043809462855	7	1.97183956553983
GU5	31271	25273362	1000	0.000316518298714144	115.874393122265	56.1994213971823	8	59.6749717250829
GU5	36870	703004	1000	0.0170212765957447	9.85161572465977	7.59925628364286	12	2.25235944101691
GU5	37554	39732	1000	3.70731707317073	3.87766947412412	0.488675768892119	152	3.388993705232
GU5	45406	165890	1000	0.634730538922156	12.9228479833201	1.25962750869352	106	11.6632204746266
GU5	55884	37074	1000	25.9230769230769	2.55548776812126	0.168620826201696	1011	2.38686694191957
GU5	60480	4706287	1000	0.00191163976210705	29.5133336634478	22.8497466556403	9	6.66358700780752
GU5	60481	4799109	1000	1.48052489064778	18.6038222414458	0.821848457880039	7108	17.7819737835657
GU5	62928	4376040	1000	0.00137048880767474	31.1786935809467	26.9938229273662	6	4.18487065358044
GU5	69328	5966222	1000	0.0134048257372654	50.0597633114533	8.63195993159611	80	41.4278033798572
GU5	83406	4587455	1000	0.00130747439529309	35.6931343900269	27.6375315768339	6	8.05560281319301
GU5	94122	5251146	1000	0.00342661336379212	32.6995276363671	17.0538310497499	18	15.6456965866172
GU5	99287	4951371	1000	0.20674338784575	12.3834285681259	2.19678410687509	1024	10.1866444612508
GU5	103807	42575	1000	0.477272727272727	4.68484717687959	1.43832268179083	21	3.24652449508876
GU5	107806	655725	1000	0.0197869101978691	18.5881679692842	7.03825633667291	13	11.5499116326113
GU5	134287	1121596	1000	0.0106856634016028	19.3304441875918	9.62198085692658	12	9.70846333066523
GU5	150340	5089025	1000	0.00314280102141033	37.830210927138	17.8097533890599	16	20.020457538078
GU5	155148	38297	1000	17.5	2.51624964922533	0.218179158070781	700	2.29807049115455
