Sample	Tax.ID	Genome.Size	Bin.Size	Hits.per.Bin	Obs.CV	Sim.CV	Total.Hits	Delta.CV
GU2913	394	6891900	1000	0.000870448280864645	33.8821469078756	33.8796873126458	6	0.00245959522982275
GU2913	1511	2715461	1000	0.00184026499815974	23.2937696702185	23.2894762787981	5	0.00429339142036511
GU2913	2762	187156	1000	0.0264550264550265	6.08241273516119	6.06594773511392	5	0.0164650000472735
GU2913	2829	198060	1000	0.03	7.40470823705669	5.68587060872164	6	1.71883762833505
GU2913	2839	119704	1000	0.471074380165289	2.92704196046969	1.45578786707394	57	1.47125409339575
GU2913	2850	194725	1000	0.413265306122449	3.26730088927296	1.55897005205658	81	1.70833083721637
GU2913	5518	95676	1000	0.0824742268041237	4.16731765747865	3.56443083440432	8	0.602886823074328
GU2913	5786	51514218	1000	9.70572249398245e-05	101.500738837067	101.499753617781	5	0.00098521928646278
GU2913	5911	152354523	1000	5.907217306834e-05	167.968030451961	130.105512714143	9	37.8625177378182
GU2913	5932	59512964	1000	8.40138454817354e-05	146.370762071003	109.095371059259	5	37.2753910117439
GU2913	31964	3403786	1000	0.00469897209985316	16.2816915330965	14.553770113197	16	1.72792141989949
GU2913	35128	172641	1000	0.264367816091954	2.87354929166873	1.92880011465299	46	0.94474917701574
GU2913	36809	5090491	1000	0.00157109190887667	28.1918620219799	25.2091219223182	8	2.98274009966173
GU2913	44058	94346	1000	0.0625	4.53292051783975	3.87183867842825	6	0.661081839411501
GU2913	46234	5305675	1000	0.00150744299981157	28.7815017151973	25.7366438189066	8	3.04485789629075
GU2913	52970	183917	1000	0.0486486486486487	6.16706923001642	4.42161715204096	9	1.74545207797546
GU2913	55529	1128485	1000	0.0194690265486726	9.61614589334999	7.09667458288715	22	2.51947131046284
GU2913	60481	4799109	1000	0.00812330764424078	17.4711691377819	11.0499937135191	39	6.42117542426274
GU2913	62928	4376040	1000	0.00913659205116491	11.1756891555483	10.4139222771146	40	0.761766878433651
GU2913	62977	3598621	1000	0.00694444444444444	12.8874409809516	11.9582495870049	25	0.929191393946688
GU2913	63737	9059191	1000	0.000882904756649376	33.6414908026032	33.6396329262222	8	0.00185787638097423
GU2913	69328	5966222	1000	0.0046916890080429	16.9798002357127	14.5651191382929	28	2.41468109741975
GU2913	75379	3462095	1000	0.00837182448036951	11.2571164490571	10.8833816882461	29	0.37373476081096
GU2913	76114	4727255	1000	0.00338337914992599	18.2092813797137	17.1628174164748	16	1.04646396323891
GU2913	76869	6078430	1000	0.00197368421052632	22.4888827914518	22.4870299472721	12	0.00185284417966258
GU2913	78245	5625098	1000	0.00373200639772525	16.34012945842	16.3386722728688	21	0.00145718555120666
GU2913	83406	4587455	1000	0.00108956199607758	35.8357341639442	30.2787025084311	5	5.5570316555131
GU2913	85643	4574586	1000	0.0113636363636364	9.68450963012358	9.41836864673774	52	0.26614098338584
GU2913	94122	5251146	1000	0.00380734818199124	23.4663552685271	16.1755933146849	20	7.29076195384214
GU2913	96563	4547930	1000	0.00483622774236096	14.9873154946728	14.3447731715808	22	0.642542323092066
GU2913	100226	9054847	1000	0.000772968197879859	35.9563213941238	35.9543348018596	7	0.00198659226419551
GU2913	101510	9702737	1000	0.0118507831821929	16.2002326152366	9.17094161674538	115	7.02929099849125
GU2913	114615	7456587	1000	0.00429069455618128	16.6071881725734	15.2335934720303	32	1.37359470054313
GU2913	120807	156349	1000	0.0316455696202532	5.5493156748016	5.53126312833441	5	0.0180525464671861
GU2913	122587	2184406	1000	0.00320219579139982	24.0670761321682	17.6432797920635	7	6.42379634010472
GU2913	134676	9239851	1000	0.000973920571366735	35.4130812867959	32.0277642299188	9	3.38531705687708
GU2913	137722	7599738	1000	0.00197342454940139	22.4899950465309	22.4885128567932	15	0.00148218973761516
GU2913	153948	3337023	1000	0.00299490865528601	18.2482802032814	18.2455400111006	10	0.0027401921807666
GU2913	156889	4719581	1000	0.00127091717856386	28.0356883890217	28.0327158288712	6	0.00297256015050351
GU2913	158189	3316466	1000	0.00180831826401447	23.4982215377172	23.4946749007771	6	0.0035466369400794
GU2913	159087	4501104	1000	0.00843881856540084	12.6962077681716	10.8397317159514	38	1.85647605222017
GU2913	160488	6181863	1000	0.00145560407569141	26.1937199978256	26.191598962074	9	0.00212103575161748
GU2913	160619	140426	1000	0.471830985915493	2.63160736723151	1.44416818031996	67	1.18743918691155
GU2913	164756	5920523	1000	0.0038838230327592	20.3291402917525	16.0149336337978	23	4.31420665795471
GU2913	176279	2643840	1000	0.00340264650283554	17.1172329483782	17.1139870448336	9	0.00324590354459176
GU2913	176280	2564615	1000	0.00350740452065472	16.8588812107105	16.8555855558499	9	0.0032956548605263
GU2913	176299	5674258	1000	0.00176180408738548	26.0814080320431	23.8033577753589	10	2.27805025668412
GU2913	179408	8272254	1000	0.00616388687454677	13.1901727928496	12.6978413755365	51	0.492331417313153
GU2913	187272	3275944	1000	0.0045773573390296	23.8156758108271	14.7467413918936	15	9.06893441893344
GU2913	189918	6256079	1000	0.00143815915627996	29.1373903464959	26.3502028691908	9	2.78718747730507
GU2913	190485	5076188	1000	0.00354470263883419	17.6781880776918	16.7663629046477	18	0.911825173044132
GU2913	190486	5274174	1000	0.00227445034116755	20.9463559175416	20.9443666139142	12	0.00198930362731886
GU2913	190650	4016947	1000	0.00871080139372822	10.9722359917521	10.6676969450025	35	0.304539046749625
GU2913	192952	4096345	1000	0.00219619326500732	21.317697518342	21.3150912810488	9	0.00260623729315412
GU2913	195103	3256683	1000	0.0110497237569061	14.8421641708197	9.46042818301325	36	5.38173598780647
GU2913	196162	5293685	1000	0.00528800755429651	15.5622457649905	13.7152091006964	28	1.84703666429406
GU2913	196164	3219505	1000	0.0487426265135051	4.89553909891463	4.51936095128704	157	0.376178147627585
GU2913	199310	5231428	1000	0.000955474871010892	32.338828783597	32.3357363773515	5	0.00309240624552132
GU2913	203119	3843301	1000	0.00156046814044213	25.2982169966963	25.2949227413102	6	0.00329425538602379
GU2913	203120	2075763	1000	0.00240731824747232	20.3617193439932	20.3568075703886	5	0.00491177360454387
GU2913	203122	5057531	1000	0.00256967780193714	27.3408218896051	19.7016157616413	13	7.63920612796371
GU2913	203124	7750108	1000	0.00103199174406605	34.7908916405297	31.1126965577845	8	3.67819508274521
GU2913	203275	3405521	1000	0.00528324038743763	16.507004920409	13.7214248679901	18	2.78558005241892
GU2913	204773	3424307	1000	0.0178050204319907	13.5690275655102	7.48711860065416	61	6.08190896485603
GU2913	205913	2389526	1000	0.0468423253868674	5.03136534286773	4.61429292548774	112	0.417072417379988
GU2913	205914	2012878	1000	0.00347567030784508	16.9368449557005	16.9326270761199	7	0.00421787958061159
GU2913	205918	6093698	1000	0.00574241181296144	14.2488325539834	13.1583698727964	35	1.09046268118703
GU2913	205922	6438405	1000	0.0110248447204969	10.1240003848142	9.53863518293654	71	0.585365201877673
GU2913	206672	2260266	1000	0.00574712643678161	13.1558547733111	13.1529309113552	13	0.00292386195589955
