Sample	Tax.ID	Genome.Size	Bin.Size	Hits.per.Bin	Obs.CV	Sim.CV	Total.Hits	Delta.CV
CHI520236.AF	4950	9220678	1000	0.00119279982650184	41.858477559163	28.937234452583	11	12.9212431065801
CHI520236.AF	10310	154746	1000	0.032051282051282	5.51315143177452	5.49497999949092	5	0.0181714322836015
CHI520236.AF	35128	172641	1000	0.0517241379310345	5.20399530325011	4.28114066279969	9	0.922854640450415
CHI520236.AF	60481	4799109	1000	0.00124973963757551	28.2724806078671	28.2695329466084	6	0.00294766125869828
CHI520236.AF	150340	5089025	1000	0.000982125319190729	31.8967058303687	31.8935705558063	5	0.00313527456243534
CHI520236.AF	155864	5620522	1000	0.00355745286374956	17.5574722520199	16.7361832853508	20	0.82128896666913
CHI520236.AF	160488	6181863	1000	0.000808668930939673	35.1539453062105	35.1511005598844	5	0.00284474632614007
CHI520236.AF	176279	2643840	1000	0.00264650283553875	19.4164794907796	19.4128003788827	7	0.00367911189685088
CHI520236.AF	176280	2564615	1000	0.00233826968043648	20.659937280811	20.6559033124593	6	0.00403396835170611
CHI520236.AF	190485	5076188	1000	0.00295391886569516	19.563907702243	18.3720752627872	15	1.19183243945578
CHI520236.AF	204773	3424307	1000	0.00233508464681845	20.6730439105021	20.6700204269598	8	0.0030234835423073
CHI520236.AF	208435	2160267	1000	0.0115633672525439	9.2476783984534	9.24551542941526	25	0.00216296903814417
CHI520236.AF	208963	6537648	1000	0.00152928582352042	25.5538619848982	25.5519052581636	10	0.00195672673462965
CHI520236.AF	208964	6264404	1000	0.0017555059048835	23.8480004952403	23.8460944078251	11	0.00190608741520037
CHI520236.AF	211110	2211485	1000	0.0122006326253954	8.99997581464093	8.99791794973643	27	0.00205786490449356
CHI520236.AF	216595	6722539	1000	0.00327186198691255	18.2337854822507	17.4538311448568	22	0.779954337393942
CHI520236.AF	216596	7751309	1000	0.000644911647104347	39.3674979748628	39.3649577262254	5	0.00254024863740909
CHI520236.AF	220341	5133713	1000	0.0259006815968841	71.1220613751894	6.2026038904494	133	64.91945748474
CHI520236.AF	232721	4585154	1000	0.0183126226291694	7.83719041616747	7.40993235333095	84	0.427258062836516
CHI520236.AF	234621	6895538	1000	0.0185587936784109	7.33024707323217	7.32970583062184	128	0.000541242610331949
CHI520236.AF	266264	6913352	1000	0.00130151843817787	27.7027853451746	27.7007798581757	9	0.00200548699890746
CHI520236.AF	269482	8391070	1000	0.000595734540688669	40.9609558564142	40.9585144342389	5	0.0024414221753517
CHI520236.AF	284593	12338308	1000	0.000405186385737439	49.670916391435	49.668903100025	5	0.00201329141002304
CHI520236.AF	296543	50653434	1000	9.87069390978186e-05	100.648894600023	100.647901042229	5	0.000993557794473077
CHI520236.AF	296591	5898676	1000	0.000847457627118644	34.3394796754959	34.3365674516367	5	0.00291222385911993
CHI520236.AF	314565	5148708	1000	0.00155339805825243	25.3549764358812	25.3525113160626	8	0.00246511981862696
CHI520236.AF	316385	4686137	1000	0.050981228668942	4.44615328535613	4.42715563373374	239	0.0189976516223842
CHI520236.AF	316407	4646332	1000	0.00322719449225473	17.5764937483819	17.5745971725389	15	0.00189657584302694
CHI520236.AF	322710	5365318	1000	0.000931619154089808	32.7505702379845	32.7475167132619	5	0.00305352472260267
CHI520236.AF	331111	5249288	1000	0.036183584079223	5.35525000041489	5.25922261217051	190	0.0960273882443783
CHI520236.AF	331112	4643538	1000	0.0383207750269107	5.32230130593185	5.11140622210444	178	0.210895083827409
CHI520236.AF	338187	12090206	1000	0.00124048957988753	28.3760448760499	28.3748701518535	15	0.00117472419640308
CHI520236.AF	339670	7528567	1000	0.00239043824701195	20.4300945530852	20.4287348574449	18	0.00135969564033545
CHI520236.AF	340100	5287950	1000	0.00132350160710909	31.1549755045294	27.4694606144478	7	3.68551489008154
CHI520236.AF	344609	4874659	1000	0.0153814602132896	8.42393271239864	8.05354345520121	75	0.370389257197431
CHI520236.AF	358220	5196935	1000	0.0146210080800308	8.21021953725746	8.26275035356842	76	-0.052530816310961
CHI520236.AF	362663	4938920	1000	0.0299595141700405	5.84718188584771	5.7689076615154	148	0.0782742243323105
CHI520236.AF	365044	5366143	1000	0.0022354694485842	22.8251164926293	21.1265984603452	12	1.69851803228411
CHI520236.AF	365046	4070193	1000	0.00221021611001965	21.2498314630725	21.2472169011432	9	0.00261456192925635
CHI520236.AF	373384	4574284	1000	0.0585664335664336	4.25644775523227	4.12759142596599	268	0.128856329266276
CHI520236.AF	379731	4567418	1000	0.00218866272707376	21.3541518908439	21.351810296415	10	0.00234159442894466
CHI520236.AF	381666	7416678	1000	0.000674036128336479	38.5071407941395	38.5045437854435	5	0.00259700869597168
CHI520236.AF	381754	6588339	1000	0.000758725341426404	36.2932483884471	36.2904929501804	5	0.00275543826676738
CHI520236.AF	384676	5888780	1000	0.00135823429541596	33.2199091213523	27.1154909856463	8	6.10441813570603
CHI520236.AF	386585	5594477	1000	0.00964974982130093	10.6847758048581	10.2257450738035	54	0.459030731054622
CHI520236.AF	387344	2340228	1000	0.00298889837745517	18.2678383934824	18.2639278982113	7	0.00391049527111065
CHI520236.AF	391008	4573969	1000	0.00153005464480874	25.548269967254	25.5454739853435	7	0.00279598191058028
CHI520236.AF	391735	5597943	1000	0.00196463654223969	22.5408683660423	22.5388517359542	11	0.00201663008817476
CHI520236.AF	395019	14017432	1000	0.000713317640345246	37.4299336867811	37.4285978336385	10	0.001335853142578
CHI520236.AF	395495	4909403	1000	0.00346161677866015	16.9688239069463	16.9670905348116	17	0.00173337213471925
CHI520236.AF	395960	5744041	1000	0.000870170553428472	33.8880489368815	33.8850979152228	5	0.0029510216587596
CHI520236.AF	397945	5352772	1000	0.00242809114680613	20.2712334228095	20.2693359874685	13	0.00189743534098952
CHI520236.AF	398578	6767514	1000	0.00546609543507165	15.212658714013	13.4887287082186	37	1.72393000579446
CHI520236.AF	400667	4001457	1000	0.00199850112415688	22.3494917472259	22.3466950868506	8	0.00279666037531356
CHI520236.AF	405566	2080931	1000	0.00288184438040346	18.6055439645866	18.6010644684377	6	0.00447949614891741
CHI520236.AF	405955	5497653	1000	0.016366612111293	8.09586500584078	7.79536545554976	90	0.300499550291028
CHI520236.AF	409438	5155626	1000	0.000969555943377933	32.1029569485579	32.0998418190941	5	0.00311512946378656
CHI520236.AF	420662	4643639	1000	0.00215285252960172	21.5313679593646	21.5290456397819	10	0.00232231958268869
CHI520236.AF	426114	3785534	1000	0.00132030631106417	27.5063590592283	27.5027232949642	5	0.00363576426414625
CHI520236.AF	426355	6899110	1000	0.00231850456455586	22.0067430634949	20.7439717535177	16	1.26277130997719
CHI520236.AF	435590	5163189	1000	0.000968054211035818	32.1278671106772	32.1247543967472	5	0.00311271393000823
CHI520236.AF	439843	4823887	1000	0.0277720207253886	69.462219947249	6.00683831750719	134	63.4553816297418
CHI520236.AF	439855	5215377	1000	0.00709219858156028	12.4608589645726	11.8321516820907	37	0.628707282481917
CHI520236.AF	454169	4983515	1000	0.0264794383149448	70.6045324324154	6.13318865447962	132	64.4713437779358
CHI520236.AF	481805	4746218	1000	0.0973041280539174	3.31209370616466	3.20937731661116	462	0.102716389553497
CHI520236.AF	509169	5079002	1000	0.0025585514662468	19.746465385355	19.7445175201199	13	0.00194786523504931
CHI520236.AF	509173	4048735	1000	0.00345679012345679	16.9810751580582	16.9789718444769	14	0.00210331358130134
CHI520236.AF	522373	4851126	1000	0.00144240675870596	26.3140341789497	26.3113195714632	7	0.00271460748655983
CHI520236.AF	535289	3796573	1000	0.0115850447604002	9.23800041733495	9.34355757753963	44	-0.105557160204681
CHI520236.AF	536056	9252137	1000	0.0179381888912903	7.71070463305148	7.46715630804766	166	0.243548325003825
CHI520236.AF	543728	6754997	1000	0.00399644760213144	15.7879421301092	15.7867691325848	27	0.00117299752437283
CHI520236.AF	553199	2495334	1000	0.0648778534241089	3.99278020171152	3.91977520310957	162	0.0730049986019417
CHI520236.AF	559292	12157105	1000	0.0393124434575212	5.16473653401467	5.0393495668764	478	0.125386967138269
CHI520236.AF	559295	10392862	1000	0.000577256109293823	48.0520543282314	41.6092928700242	6	6.44276145820726
CHI520236.AF	559307	9764635	1000	0.000511980339954946	44.1859696971194	44.183706477234	5	0.00226321988547795
CHI520236.AF	585054	4643861	1000	0.00236813778256189	23.9781197049629	20.5249246399239	11	3.453195065039
CHI520236.AF	585056	5358200	1000	0.00261194029850746	19.5429884653117	19.5411609059323	14	0.00182755937936463
CHI520236.AF	585057	5132068	1000	0.00447993767043241	16.15823820862	14.9069515636341	23	1.25128664498587
CHI520236.AF	585395	5524860	1000	0.00126673905175534	28.0815112384012	28.0789675070418	7	0.00254373135937414
CHI520236.AF	585396	5766081	1000	0.02375173370319	74.2901842816987	6.4819669812098	137	67.8082173004889
CHI520236.AF	585397	5209548	1000	0.000959508731529457	32.2707273926253	32.2676284597994	5	0.00309893282585705
CHI520236.AF	595495	10056495	1000	0.00536886060847087	14.109430684183	13.6109941465596	54	0.498436537623403
CHI520236.AF	595496	4578159	1000	0.0192139737991266	7.3090916943405	7.22690043433333	88	0.082191260007173
CHI520236.AF	595537	6550056	1000	0.00244200244200244	20.2129254906873	20.2113793905866	16	0.00154610010072176
CHI520236.AF	596153	4835713	1000	0.00413479429398387	15.5209472506242	15.519336439295	20	0.00161081132920415
CHI520236.AF	596154	5070751	1000	0.00453470031545741	15.4513628406035	14.8162596652249	23	0.635103175378639
CHI520236.AF	637379	141790	1000	0.048951048951049	4.42327846219574	4.40709568777623	7	0.0161827744195184
CHI520236.AF	643561	5482170	1000	0.0025528811086798	21.1365781182108	19.7664897320886	14	1.37008838612219
CHI520236.AF	657317	3698419	1000	0.00135135135135135	27.188228771388	27.1845504591642	5	0.00367831222376935
CHI520236.AF	688245	5373644	1000	0.00130232558139535	27.6947619686808	27.6921827115405	7	0.00257925714023344
CHI520236.AF	718255	4286292	1000	0.0011660447761194	43.4299420834581	29.2677264806438	5	14.1622156028143
CHI520236.AF	742013	6685842	1000	0.00224315836698071	21.0918592606601	21.0902788123805	15	0.00158044827962556
CHI520236.AF	743525	2355186	1000	0.00424268137462877	15.323172582615	15.3199091979814	10	0.00326338463362141
CHI520236.AF	748671	2043161	1000	0.0127139364303178	9.1512345154975	8.81211526840155	26	0.339119247095944
CHI520236.AF	757424	5513887	1000	0.00108794197642792	34.9968232375838	30.3012626058519	6	4.69556063173193
CHI520236.AF	866768	4570938	1000	0.0645231846019248	4.1387054654654	3.92985322202859	295	0.208852243436811
CHI520236.AF	868597	4544477	1000	0.00131984161900572	27.5106006837667	27.507571380888	6	0.00302930287871206
CHI520236.AF	871585	3862530	1000	0.00129399585921325	27.7848842521805	27.7812849388477	5	0.00359931333282759
CHI520236.AF	909952	2494578	1000	0.00280448717948718	18.8603802233692	18.8565926107939	7	0.00378761257520921
CHI520236.AF	910348	4935294	1000	0.00101276078590237	31.4101868495787	31.4070030071735	5	0.00318384240520331
CHI520236.AF	930171	4535320	1000	0.00176327970024245	23.7960040153545	23.7933773780905	8	0.00262663726394763
CHI520236.AF	941193	6327754	1000	0.000790014220255965	35.5668367103085	35.564024990962	5	0.00281171934653202
CHI520236.AF	979556	3982034	1000	0.00125502008032129	28.2134683997975	28.2099237697646	5	0.00354463003286654
CHI520236.AF	983917	5043253	1000	0.00198216055500496	22.4410298687512	22.4388016956076	10	0.00222817314361379
CHI520236.AF	990315	4941214	1000	0.00202306291725673	22.2126049325039	22.2103538434361	10	0.00225108906774096
CHI520236.AF	1001583	2587877	1000	0.00231749710312862	20.7525021302901	20.748486158671	6	0.00401597161913969
CHI520236.AF	1005048	5186898	1000	0.00212027756360833	21.6962461606597	21.6941510167887	11	0.00209514387095666
CHI520236.AF	1009846	6467321	1000	0.000772916988715412	35.9583074728798	35.9555263665412	5	0.00278110633863093
CHI520236.AF	1031709	2560282	1000	0.00351288056206089	16.8456947227218	16.842396487568	9	0.00329823515373207
CHI520236.AF	1037911	6019547	1000	0.00564690250788906	13.270926336603	13.2698181615292	34	0.00110817507377448
CHI520236.AF	1071378	13527580	1000	0.000443491758444822	54.8239601741132	47.4745539392225	6	7.34940623489062
CHI520236.AF	1071382	11130140	1000	0.00053898670499461	49.7292663340721	43.0619699788644	6	6.66729635520772
CHI520236.AF	1089456	6764661	1000	0.00118238250073899	29.066731337696	29.0645810332555	8	0.00215030444048736
CHI520236.AF	1091045	2488626	1000	0.027710843373494	6.1838750226178	6.01103646022409	69	0.17283856239371
CHI520236.AF	1114967	2522885	1000	0.00475435816164818	14.4712232842487	14.4683437153389	12	0.00287956890980823
CHI520236.AF	1114969	2498766	1000	0.0592	4.15552789821418	4.11397283171298	148	0.0415550665011963
CHI520236.AF	1134454	2549775	1000	0.0317522540180321	5.73058255881684	5.62774267035865	81	0.102839888458186
CHI520236.AF	1136179	6371421	1000	0.0193001726031696	7.24611777845361	7.18716497673335	123	0.0589528017202632
CHI520236.AF	1163399	4769156	1000	0.00167679731712429	24.4028649252879	24.4003036153934	8	0.00256130989447456
CHI520236.AF	1167634	6916670	1000	0.00173460537727667	27.7088009352609	23.9895783092806	12	3.71922262598033
CHI520236.AF	1215088	5956110	1000	0.000839207787848271	40.8352773852926	34.5050701445696	5	6.33020724072308
CHI520236.AF	1216976	6683584	1000	0.000897531787584144	33.3666481483755	33.3641505507359	6	0.00249759763963908
CHI520236.AF	1234679	3650416	1000	0.00711938663745893	11.8110006619659	11.8093723383736	26	0.00162832359231402
CHI520236.AF	1246301	7148516	1000	0.00167832167832168	24.3909109801911	24.3892026333854	12	0.00170834680566401
CHI520236.AF	1282356	5512241	1000	0.000906782734856728	33.1963831597427	33.193370646292	5	0.00301251345065623
CHI520236.AF	1415630	7012672	1000	0.00270886797832906	19.188809010158	19.1874375472627	19	0.00137146289525703
CHI520236.AF	1416914	5435131	1000	0.00110354975170131	30.0887550429448	30.0859853310385	6	0.00276971190629993
